trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
10637.20121112.2.40	1	350	1	400	LR	203	
10637.20121112.2.41	-1	NA	1	367	LR	150	first good sac has poor tracking ( 0.26 < 0.80 obvervedsamples/expected)
10637.20121112.2.42	-1	NA	-1	-1	LR	201	4 samples > 55 px (10.00 max) from 99.47 (base)
10637.20121112.1.1	1	365	0	317	JP	201	
10637.20121112.1.2	-1	NA	1	383	JP	149	no good saccades
10637.20121112.1.3	1	393	1	433	JP	129	
10637.20121112.1.4	1	417	1	433	JP	203	
10637.20121112.1.5	1	509	1	533	JP	201	
10637.20121112.1.6	-1	NA	-1	-1	JP	130	4 samples > 19 px (10.00 max) from 166.04 (base)
10637.20121112.1.7	1	501	1	550	JP	201	
10637.20121112.1.8	1	453	1	483	JP	149	
10637.20121112.1.9	-1	NA	1	133	JP	147	moving (5.974 px/60Hz) before target onset
10637.20121112.1.10	-1	NA	1	83	JP	202	moving (7.976 px/60Hz) before target onset
10637.20121112.1.11	1	377	-1	-1	JP	128	
10637.20121112.1.12	-1	NA	-1	-1	JP	129	blink before target onset
10637.20121112.1.13	-1	NA	1	400	JP	127	moving (6.152 px/60Hz) before target onset
10637.20121112.1.14	2	317	0	350	JP	150	
10637.20121112.1.15	-1	NA	-1	-1	JP	130	< 30% tracking for samples of interest
10637.20121112.1.16	-1	NA	0	417	JP	201	no saccades (getSacs)
10637.20121112.1.17	1	357	-1	-1	JP	150	
10637.20121112.1.18	1	361	1	400	JP	128	
10637.20121112.1.19	-1	NA	-1	-1	JP	204	blink before target onset
10637.20121112.1.20	1	449	1	533	JP	150	
10637.20121112.1.21	1	441	1	450	JP	203	
10637.20121112.1.22	-1	NA	-1	-1	JP	130	first good sac has poor tracking ( 0.21 < 0.80 obvervedsamples/expected)
10637.20121112.1.23	-1	NA	1	500	JP	203	4 samples > 16 px (10.00 max) from 143.47 (base)
10637.20121112.1.24	1	390	1	417	JP	204	
10637.20121112.1.25	1	369	0	383	JP	148	
10637.20121112.1.26	2	308	-1	-1	JP	147	
10637.20121112.1.27	-1	NA	0	383	JP	127	first good sac has poor tracking ( 0.24 < 0.80 obvervedsamples/expected)
10637.20121112.1.28	-1	NA	-1	-1	JP	147	blink before target onset
10637.20121112.1.29	-1	NA	-1	-1	JP	127	blink before target onset
10637.20121112.1.30	-1	NA	-1	-1	JP	204	moving (8.350 px/60Hz) before target onset
10637.20121112.1.31	-1	NA	0	117	JP	147	average fixpos(183.975000) is off from baseline(130.500000)!
10637.20121112.1.32	-1	NA	-1	-1	JP	150	blink before target onset
10637.20121112.1.33	-1	NA	-1	-1	JP	148	4 samples > 52 px (10.00 max) from 180.00 (base)
10637.20121112.1.34	-1	NA	-1	-1	JP	130	blink before target onset
10637.20121112.1.35	1	357	0	383	JP	128	
10637.20121112.1.36	1	341	1	367	JP	204	
10637.20121112.1.37	-1	NA	-1	-1	JP	202	< 30% tracking for samples of interest
10637.20121112.1.38	-1	NA	-1	-1	JP	127	blink before target onset
10637.20121112.1.39	-1	NA	-1	-1	JP	202	3 samples > 15 px (10.00 max) from 153.15 (base)
10637.20121112.1.40	0	1381	1	333	JP	129	
10637.20121112.1.41	-1	NA	0	467	JP	148	first good sac has poor tracking ( 0.22 < 0.80 obvervedsamples/expected)
10637.20121112.1.42	0	1401	-1	-1	JP	149	
10637.20100828.4.1	1	433	1	350	NATALIE	147	
10637.20100828.4.2	1	388	1	417	NATALIE	130	
10637.20100828.4.3	1	405	1	433	NATALIE	202	
10637.20100828.4.4	1	537	-1	-1	NATALIE	149	
10637.20100828.4.5	-1	NA	-1	-1	NATALIE	201	moving (7.987 px/60Hz) before target onset
10637.20100828.4.6	1	397	-1	-1	NATALIE	202	
10637.20100828.4.7	-1	NA	-1	-1	NATALIE	129	moving (-Inf px/60Hz) before target onset
10637.20100828.4.8	-1	NA	-1	-1	NATALIE	129	average fixpos(241.150000) is off from baseline(130.500000)!
10637.20100828.4.9	1	505	1	517	NATALIE	150	
10637.20100828.4.10	1	549	1	583	NATALIE	149	
10637.20100828.4.11	1	501	-1	-1	NATALIE	130	
10637.20100828.4.12	2	341	0	300	NATALIE	127	
10637.20100828.4.13	-1	NA	-1	-1	NATALIE	203	4 samples > 15 px (10.00 max) from 177.73 (base)
10637.20100828.4.14	-1	NA	-1	-1	NATALIE	204	4 samples > 14 px (10.00 max) from 147.00 (base)
10637.20100828.4.15	-1	NA	-1	-1	NATALIE	129	average fixpos(230.650000) is off from baseline(130.500000)!
10637.20100828.4.16	2	345	-1	-1	NATALIE	150	
10637.20100828.4.17	1	365	1	400	NATALIE	128	
10637.20100828.4.18	-1	NA	0	467	NATALIE	204	start pos too far from center fix
10637.20100828.4.19	1	401	1	383	NATALIE	203	
10637.20100828.4.20	1	393	1	417	NATALIE	148	
10637.20100828.4.21	1	381	1	367	NATALIE	149	
10637.20100828.4.22	2	365	0	400	NATALIE	201	
10637.20100828.4.23	2	325	0	350	NATALIE	203	
10637.20100828.4.24	1	1173	1	1200	NATALIE	127	
10637.20100828.4.25	-1	NA	1	1583	NATALIE	150	no saccades within sac.time(1.450)
10637.20100828.4.26	2	301	2	333	NATALIE	147	
10637.20100828.4.27	1	357	1	383	NATALIE	148	
10637.20100828.4.28	1	507	1	533	NATALIE	128	
10637.20100828.4.29	1	545	1	567	NATALIE	127	
10637.20100828.4.30	-1	NA	-1	-1	NATALIE	127	blink before target onset
10637.20100828.4.31	-1	NA	-1	-1	NATALIE	147	moving (4.234 px/60Hz) before target onset
10637.20100828.4.32	1	417	-1	-1	NATALIE	204	
10637.20100828.4.33	2	353	-1	-1	NATALIE	148	
10637.20100828.4.34	2	329	-1	-1	NATALIE	201	
10637.20100828.4.35	2	329	-1	-1	NATALIE	204	
10637.20100828.4.36	-1	NA	1	400	NATALIE	130	first good sac has poor tracking ( 0.28 < 0.80 obvervedsamples/expected)
10637.20100828.4.37	2	305	2	333	NATALIE	128	
10637.20100828.4.38	1	577	1	600	NATALIE	202	
10637.20100828.4.39	2	437	-1	-1	NATALIE	147	
10637.20100828.4.40	-1	NA	0	417	NATALIE	150	average fixpos(56.437500) is off from baseline(130.500000)!
10637.20100828.4.41	2	337	2	367	NATALIE	201	
10637.20100828.4.42	1	489	1	517	NATALIE	130	
10637.20100828.4.1	1	433	1	350	NATALIE	147	
10637.20100828.4.2	1	388	1	417	NATALIE	130	
10637.20100828.4.3	1	405	1	433	NATALIE	202	
10637.20100828.4.4	1	537	-1	-1	NATALIE	149	
10637.20100828.4.5	-1	NA	-1	-1	NATALIE	201	moving (7.987 px/60Hz) before target onset
10637.20100828.4.6	1	397	-1	-1	NATALIE	202	
10637.20100828.4.7	-1	NA	-1	-1	NATALIE	129	moving (-Inf px/60Hz) before target onset
10637.20100828.4.8	-1	NA	-1	-1	NATALIE	129	average fixpos(241.150000) is off from baseline(130.500000)!
10637.20100828.4.9	1	505	1	517	NATALIE	150	
10637.20100828.4.10	1	549	1	583	NATALIE	149	
10637.20100828.4.11	1	501	-1	-1	NATALIE	130	
10637.20100828.4.12	2	341	0	300	NATALIE	127	
10637.20100828.4.13	-1	NA	-1	-1	NATALIE	203	4 samples > 15 px (10.00 max) from 177.73 (base)
10637.20100828.4.14	-1	NA	-1	-1	NATALIE	204	4 samples > 14 px (10.00 max) from 147.00 (base)
10637.20100828.4.15	-1	NA	-1	-1	NATALIE	129	average fixpos(230.650000) is off from baseline(130.500000)!
10637.20100828.4.16	2	345	-1	-1	NATALIE	150	
10637.20100828.4.17	1	365	1	400	NATALIE	128	
10637.20100828.4.18	-1	NA	0	467	NATALIE	204	start pos too far from center fix
10637.20100828.4.19	1	401	1	383	NATALIE	203	
10637.20100828.4.20	1	393	1	417	NATALIE	148	
10637.20100828.4.21	1	381	1	367	NATALIE	149	
10637.20100828.4.22	2	365	0	400	NATALIE	201	
10637.20100828.4.23	2	325	0	350	NATALIE	203	
10637.20100828.4.24	1	1173	1	1200	NATALIE	127	
10637.20100828.4.25	-1	NA	1	1583	NATALIE	150	no saccades within sac.time(1.450)
10637.20100828.4.26	2	301	2	333	NATALIE	147	
10637.20100828.4.27	1	357	1	383	NATALIE	148	
10637.20100828.4.28	1	507	1	533	NATALIE	128	
10637.20100828.4.29	1	545	1	567	NATALIE	127	
10637.20100828.4.30	-1	NA	-1	-1	NATALIE	127	blink before target onset
10637.20100828.4.31	-1	NA	-1	-1	NATALIE	147	moving (4.234 px/60Hz) before target onset
10637.20100828.4.32	1	417	-1	-1	NATALIE	204	
10637.20100828.4.33	2	353	-1	-1	NATALIE	148	
10637.20100828.4.34	2	329	-1	-1	NATALIE	201	
10637.20100828.4.35	2	329	-1	-1	NATALIE	204	
10637.20100828.4.36	-1	NA	1	400	NATALIE	130	first good sac has poor tracking ( 0.28 < 0.80 obvervedsamples/expected)
10637.20100828.4.37	2	305	2	333	NATALIE	128	
10637.20100828.4.38	1	577	1	600	NATALIE	202	
10637.20100828.4.39	2	437	-1	-1	NATALIE	147	
10637.20100828.4.40	-1	NA	0	417	NATALIE	150	average fixpos(56.437500) is off from baseline(130.500000)!
10637.20100828.4.41	2	337	2	367	NATALIE	201	
10637.20100828.4.42	1	489	1	517	NATALIE	130	
10637.20100828.3.1	1	349	1	333	LR	147	
10637.20100828.3.2	1	409	1	400	LR	127	
10637.20100828.3.3	-1	NA	1	433	LR	129	first good sac has poor tracking ( 0.33 < 0.80 obvervedsamples/expected)
10637.20100828.3.4	2	329	2	350	LR	147	
10637.20100828.3.5	2	342	2	350	LR	202	
10637.20100828.3.6	1	493	1	517	LR	129	
10637.20100828.3.7	-1	NA	-1	-1	LR	127	blink before target onset
10637.20100828.3.8	0	361	0	333	LR	204	
10637.20100828.3.9	1	401	1	433	LR	201	
10637.20100828.3.10	2	349	2	367	LR	150	
10637.20100828.3.11	1	613	1	650	LR	203	
10637.20100828.3.12	2	453	1	1183	LR	201	
10637.20100828.3.13	1	457	1	483	LR	128	
10637.20100828.3.14	1	929	1	967	LR	147	
10637.20100828.3.15	1	421	1	383	LR	149	
10637.20100828.3.16	1	881	2	433	LR	202	
10637.20100828.3.17	-1	NA	-1	-1	LR	128	average fixpos(0.000000) is off from baseline(130.500000)!
10637.20100828.3.18	-1	NA	-1	-1	LR	202	blink before target onset
10637.20100828.3.19	1	105	-1	733	LR	150	
10637.20100828.3.20	-1	NA	1	483	LR	128	average fixpos(188.025000) is off from baseline(130.500000)!
10637.20100828.3.21	1	401	1	417	LR	129	
10637.20100828.3.22	1	545	1	567	LR	148	
10637.20100828.3.23	1	361	1	383	LR	148	
10637.20100828.3.24	0	356	0	350	LR	130	
10637.20100828.3.25	-1	NA	-1	-1	LR	204	blink before target onset
10637.20100828.3.26	1	373	1	400	LR	147	
10637.20100828.3.27	-1	NA	-1	-1	LR	203	blink before target onset
10637.20100828.3.28	-1	NA	1	433	LR	130	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
10637.20100828.3.29	-1	NA	1	433	LR	149	first good sac has poor tracking ( 0.37 < 0.80 obvervedsamples/expected)
10637.20100828.3.30	1	469	1	483	LR	203	
10637.20100828.3.31	2	361	2	350	LR	130	
10637.20100828.3.32	-1	NA	-1	-1	LR	149	blink before target onset
10637.20100828.3.33	1	305	0	600	LR	127	
10637.20100828.3.34	2	665	2	700	LR	150	
10637.20100828.3.35	-1	NA	-1	-1	LR	204	no good saccades
10637.20100828.3.36	-1	NA	1	767	LR	148	average fixpos(52.712500) is off from baseline(130.500000)!
10637.20100828.3.37	2	365	2	367	LR	127	
10637.20100828.3.38	-1	NA	0	600	LR	204	start pos too far from center fix
10637.20100828.3.39	-1	NA	-1	-1	LR	130	average fixpos(35.137500) is off from baseline(130.500000)!
10637.20100828.3.40	-1	NA	1	483	LR	150	moving (7.033 px/60Hz) before target onset
10637.20100828.3.41	-1	NA	-1	-1	LR	201	average fixpos(196.000000) is off from baseline(130.500000)!
10637.20100828.3.42	1	871	1	1167	LR	201	
10637.20100828.2.1	1	441	1	333	NATALIE	127	
10637.20100828.2.2	1	373	1	383	NATALIE	147	
10637.20100828.2.3	2	401	-1	-1	NATALIE	127	
10637.20100828.2.4	-1	NA	1	500	NATALIE	204	first good sac has poor tracking ( 0.46 < 0.80 obvervedsamples/expected)
10637.20100828.2.5	1	437	-1	-1	NATALIE	150	
10637.20100828.2.6	1	589	1	633	NATALIE	129	
10637.20100828.2.7	1	425	1	433	NATALIE	150	
10637.20100828.2.8	1	481	1	517	NATALIE	147	
10637.20100828.2.9	-1	NA	-1	-1	NATALIE	203	poor tracking: sd of xpos Δ=45.653922
10637.20100828.2.10	1	509	1	550	NATALIE	149	
10637.20100828.2.11	1	453	-1	-1	NATALIE	130	
10637.20100828.2.12	1	641	-1	-1	NATALIE	127	
10637.20100828.2.13	2	373	2	400	NATALIE	201	
10637.20100828.2.14	1	613	-1	-1	NATALIE	202	
10637.20100828.2.15	2	369	-1	-1	NATALIE	203	
10637.20100828.2.16	1	413	1	433	NATALIE	148	
10637.20100828.2.17	-1	NA	-1	-1	NATALIE	148	average fixpos(196.562500) is off from baseline(130.500000)!
10637.20100828.2.18	-1	NA	-1	-1	NATALIE	204	average fixpos(16.900000) is off from baseline(130.500000)!
10637.20100828.2.19	1	417	1	417	NATALIE	148	
10637.20100828.2.20	1	769	1	783	NATALIE	127	
10637.20100828.2.21	0	349	0	367	NATALIE	129	
10637.20100828.2.22	-1	NA	-1	-1	NATALIE	128	blink before target onset
10637.20100828.2.23	0	397	0	417	NATALIE	130	
10637.20100828.2.24	-1	NA	-1	-1	NATALIE	204	blink before target onset
10637.20100828.2.25	-1	NA	-1	-1	NATALIE	149	blink before target onset
10637.20100828.2.26	1	473	1	533	NATALIE	149	
10637.20100828.2.27	2	349	2	383	NATALIE	204	
10637.20100828.2.28	1	681	1	667	NATALIE	128	
10637.20100828.2.29	1	541	-1	-1	NATALIE	130	
10637.20100828.2.30	2	345	0	367	NATALIE	150	
10637.20100828.2.31	-1	NA	-1	-1	NATALIE	201	blink before target onset
10637.20100828.2.32	2	357	-1	-1	NATALIE	201	
10637.20100828.2.33	1	389	-1	-1	NATALIE	147	
10637.20100828.2.34	1	529	-1	-1	NATALIE	129	
10637.20100828.2.35	-1	NA	-1	-1	NATALIE	202	start pos too far from center fix
10637.20100828.2.36	1	405	-1	-1	NATALIE	202	
10637.20100828.2.37	2	363	-1	-1	NATALIE	130	
10637.20100828.2.38	1	533	1	517	NATALIE	147	
10637.20100828.2.39	1	365	1	400	NATALIE	128	
10637.20100828.2.40	0	349	0	383	NATALIE	203	
10637.20100828.2.41	2	361	-1	-1	NATALIE	150	
10637.20100828.2.42	1	493	-1	-1	NATALIE	201	
10637.20100828.2.1	1	441	1	333	NATALIE	127	
10637.20100828.2.2	1	373	1	383	NATALIE	147	
10637.20100828.2.3	2	401	-1	-1	NATALIE	127	
10637.20100828.2.4	-1	NA	1	500	NATALIE	204	first good sac has poor tracking ( 0.46 < 0.80 obvervedsamples/expected)
10637.20100828.2.5	1	437	-1	-1	NATALIE	150	
10637.20100828.2.6	1	589	1	633	NATALIE	129	
10637.20100828.2.7	1	425	1	433	NATALIE	150	
10637.20100828.2.8	1	481	1	517	NATALIE	147	
10637.20100828.2.9	-1	NA	-1	-1	NATALIE	203	poor tracking: sd of xpos Δ=45.653922
10637.20100828.2.10	1	509	1	550	NATALIE	149	
10637.20100828.2.11	1	453	-1	-1	NATALIE	130	
10637.20100828.2.12	1	641	-1	-1	NATALIE	127	
10637.20100828.2.13	2	373	2	400	NATALIE	201	
10637.20100828.2.14	1	613	-1	-1	NATALIE	202	
10637.20100828.2.15	2	369	-1	-1	NATALIE	203	
10637.20100828.2.16	1	413	1	433	NATALIE	148	
10637.20100828.2.17	-1	NA	-1	-1	NATALIE	148	average fixpos(196.562500) is off from baseline(130.500000)!
10637.20100828.2.18	-1	NA	-1	-1	NATALIE	204	average fixpos(16.900000) is off from baseline(130.500000)!
10637.20100828.2.19	1	417	1	417	NATALIE	148	
10637.20100828.2.20	1	769	1	783	NATALIE	127	
10637.20100828.2.21	0	349	0	367	NATALIE	129	
10637.20100828.2.22	-1	NA	-1	-1	NATALIE	128	blink before target onset
10637.20100828.2.23	0	397	0	417	NATALIE	130	
10637.20100828.2.24	-1	NA	-1	-1	NATALIE	204	blink before target onset
10637.20100828.2.25	-1	NA	-1	-1	NATALIE	149	blink before target onset
10637.20100828.2.26	1	473	1	533	NATALIE	149	
10637.20100828.2.27	2	349	2	383	NATALIE	204	
10637.20100828.2.28	1	681	1	667	NATALIE	128	
10637.20100828.2.29	1	541	-1	-1	NATALIE	130	
10637.20100828.2.30	2	345	0	367	NATALIE	150	
10637.20100828.2.31	-1	NA	-1	-1	NATALIE	201	blink before target onset
10637.20100828.2.32	2	357	-1	-1	NATALIE	201	
10637.20100828.2.33	1	389	-1	-1	NATALIE	147	
10637.20100828.2.34	1	529	-1	-1	NATALIE	129	
10637.20100828.2.35	-1	NA	-1	-1	NATALIE	202	start pos too far from center fix
10637.20100828.2.36	1	405	-1	-1	NATALIE	202	
10637.20100828.2.37	2	363	-1	-1	NATALIE	130	
10637.20100828.2.38	1	533	1	517	NATALIE	147	
10637.20100828.2.39	1	365	1	400	NATALIE	128	
10637.20100828.2.40	0	349	0	383	NATALIE	203	
10637.20100828.2.41	2	361	-1	-1	NATALIE	150	
10637.20100828.2.42	1	493	-1	-1	NATALIE	201	
10637.20100828.1.1	-1	NA	1	300	NATALIE	201	first good sac has poor tracking ( 0.52 < 0.80 obvervedsamples/expected)
10637.20100828.1.2	-1	NA	1	400	NATALIE	149	first good sac has poor tracking ( 0.36 < 0.80 obvervedsamples/expected)
10637.20100828.1.3	1	465	1	483	NATALIE	129	
10637.20100828.1.4	-1	NA	1	450	NATALIE	203	first good sac has poor tracking ( 0.46 < 0.80 obvervedsamples/expected)
10637.20100828.1.5	1	509	1	533	NATALIE	201	
10637.20100828.1.6	1	401	1	433	NATALIE	130	
10637.20100828.1.7	2	389	2	417	NATALIE	201	
10637.20100828.1.8	-1	NA	1	383	NATALIE	149	first good sac has poor tracking ( 0.41 < 0.80 obvervedsamples/expected)
10637.20100828.1.9	1	397	1	433	NATALIE	147	
10637.20100828.1.10	1	621	1	650	NATALIE	202	
10637.20100828.1.11	1	373	-1	-1	NATALIE	128	
10637.20100828.1.12	2	381	2	400	NATALIE	129	
10637.20100828.1.13	1	753	1	767	NATALIE	127	
10637.20100828.1.14	2	337	2	333	NATALIE	150	
10637.20100828.1.15	-1	NA	1	400	NATALIE	130	first good sac has poor tracking ( 0.30 < 0.80 obvervedsamples/expected)
10637.20100828.1.16	1	381	1	417	NATALIE	201	
10637.20100828.1.17	-1	NA	1	517	NATALIE	150	first good sac has poor tracking ( 0.39 < 0.80 obvervedsamples/expected)
10637.20100828.1.18	1	389	1	417	NATALIE	128	
10637.20100828.1.19	2	401	-1	-1	NATALIE	204	
10637.20100828.1.20	-1	NA	1	367	NATALIE	150	first good sac has poor tracking ( 0.33 < 0.80 obvervedsamples/expected)
10637.20100828.1.21	1	565	1	600	NATALIE	203	
10637.20100828.1.22	1	441	-1	-1	NATALIE	130	
10637.20100828.1.23	2	413	-1	-1	NATALIE	203	
10637.20100828.1.24	-1	NA	-1	-1	NATALIE	204	4 samples > 42 px (10.00 max) from 107.28 (base)
10637.20100828.1.25	-1	NA	1	367	NATALIE	148	first good sac has poor tracking ( 0.47 < 0.80 obvervedsamples/expected)
10637.20100828.1.26	1	455	1	483	NATALIE	147	
10637.20100828.1.27	1	378	-1	-1	NATALIE	127	
10637.20100828.1.28	1	385	1	417	NATALIE	147	
10637.20100828.1.29	1	421	-1	-1	NATALIE	127	
10637.20100828.1.30	0	377	-1	-1	NATALIE	204	
10637.20100828.1.31	2	393	2	417	NATALIE	147	
10637.20100828.1.32	1	413	1	450	NATALIE	150	
10637.20100828.1.33	2	397	-1	-1	NATALIE	148	
10637.20100828.1.34	0	345	0	367	NATALIE	130	
10637.20100828.1.35	1	393	1	433	NATALIE	128	
10637.20100828.1.36	-1	NA	-1	-1	NATALIE	204	blink before target onset
10637.20100828.1.37	2	372	-1	-1	NATALIE	202	
10637.20100828.1.38	1	366	-1	-1	NATALIE	127	
10637.20100828.1.39	2	317	-1	-1	NATALIE	202	
10637.20100828.1.40	1	537	-1	-1	NATALIE	129	
10637.20100828.1.41	1	857	-1	-1	NATALIE	148	
10637.20100828.1.42	2	101	-1	-1	NATALIE	149	
10637.20100828.1.1	-1	NA	1	300	NATALIE	201	first good sac has poor tracking ( 0.52 < 0.80 obvervedsamples/expected)
10637.20100828.1.2	-1	NA	1	400	NATALIE	149	first good sac has poor tracking ( 0.36 < 0.80 obvervedsamples/expected)
10637.20100828.1.3	1	465	1	483	NATALIE	129	
10637.20100828.1.4	-1	NA	1	450	NATALIE	203	first good sac has poor tracking ( 0.46 < 0.80 obvervedsamples/expected)
10637.20100828.1.5	1	509	1	533	NATALIE	201	
10637.20100828.1.6	1	401	1	433	NATALIE	130	
10637.20100828.1.7	2	389	2	417	NATALIE	201	
10637.20100828.1.8	-1	NA	1	383	NATALIE	149	first good sac has poor tracking ( 0.41 < 0.80 obvervedsamples/expected)
10637.20100828.1.9	1	397	1	433	NATALIE	147	
10637.20100828.1.10	1	621	1	650	NATALIE	202	
10637.20100828.1.11	1	373	-1	-1	NATALIE	128	
10637.20100828.1.12	2	381	2	400	NATALIE	129	
10637.20100828.1.13	1	753	1	767	NATALIE	127	
10637.20100828.1.14	2	337	2	333	NATALIE	150	
10637.20100828.1.15	-1	NA	1	400	NATALIE	130	first good sac has poor tracking ( 0.30 < 0.80 obvervedsamples/expected)
10637.20100828.1.16	1	381	1	417	NATALIE	201	
10637.20100828.1.17	-1	NA	1	517	NATALIE	150	first good sac has poor tracking ( 0.39 < 0.80 obvervedsamples/expected)
10637.20100828.1.18	1	389	1	417	NATALIE	128	
10637.20100828.1.19	2	401	-1	-1	NATALIE	204	
10637.20100828.1.20	-1	NA	1	367	NATALIE	150	first good sac has poor tracking ( 0.33 < 0.80 obvervedsamples/expected)
10637.20100828.1.21	1	565	1	600	NATALIE	203	
10637.20100828.1.22	1	441	-1	-1	NATALIE	130	
10637.20100828.1.23	2	413	-1	-1	NATALIE	203	
10637.20100828.1.24	-1	NA	-1	-1	NATALIE	204	4 samples > 42 px (10.00 max) from 107.28 (base)
10637.20100828.1.25	-1	NA	1	367	NATALIE	148	first good sac has poor tracking ( 0.47 < 0.80 obvervedsamples/expected)
10637.20100828.1.26	1	455	1	483	NATALIE	147	
10637.20100828.1.27	1	378	-1	-1	NATALIE	127	
10637.20100828.1.28	1	385	1	417	NATALIE	147	
10637.20100828.1.29	1	421	-1	-1	NATALIE	127	
10637.20100828.1.30	0	377	-1	-1	NATALIE	204	
10637.20100828.1.31	2	393	2	417	NATALIE	147	
10637.20100828.1.32	1	413	1	450	NATALIE	150	
10637.20100828.1.33	2	397	-1	-1	NATALIE	148	
10637.20100828.1.34	0	345	0	367	NATALIE	130	
10637.20100828.1.35	1	393	1	433	NATALIE	128	
10637.20100828.1.36	-1	NA	-1	-1	NATALIE	204	blink before target onset
10637.20100828.1.37	2	372	-1	-1	NATALIE	202	
10637.20100828.1.38	1	366	-1	-1	NATALIE	127	
10637.20100828.1.39	2	317	-1	-1	NATALIE	202	
10637.20100828.1.40	1	537	-1	-1	NATALIE	129	
10637.20100828.1.41	1	857	-1	-1	NATALIE	148	
10637.20100828.1.42	2	101	-1	-1	NATALIE	149	
10637.20090307.4.1	-1	NA	1	300	KS	147	first good sac has poor tracking ( 0.34 < 0.80 obvervedsamples/expected)
10637.20090307.4.2	-1	NA	1	433	KS	130	first good sac has poor tracking ( 0.39 < 0.80 obvervedsamples/expected)
10637.20090307.4.3	1	376	1	400	KS	202	
10637.20090307.4.4	-1	NA	1	450	KS	149	first good sac has poor tracking ( 0.36 < 0.80 obvervedsamples/expected)
10637.20090307.4.5	2	344	2	367	KS	201	
10637.20090307.4.6	-1	NA	1	383	KS	202	first good sac has poor tracking ( 0.42 < 0.80 obvervedsamples/expected)
10637.20090307.4.7	2	609	2	567	KS	129	
10637.20090307.4.8	-1	NA	1	567	KS	129	first good sac has poor tracking ( 0.36 < 0.80 obvervedsamples/expected)
10637.20090307.4.9	-1	NA	-1	-1	KS	150	4 samples > 68 px (10.00 max) from 168.38 (base)
10637.20090307.4.10	-1	NA	-1	-1	KS	149	no good saccades
10637.20090307.4.11	1	1114	1	1150	KS	130	
10637.20090307.4.12	1	348	-1	-1	KS	127	
10637.20090307.4.13	-1	NA	1	567	KS	203	first good sac has poor tracking ( 0.34 < 0.80 obvervedsamples/expected)
10637.20090307.4.14	-1	NA	1	633	KS	204	first good sac has poor tracking ( 0.26 < 0.80 obvervedsamples/expected)
10637.20090307.4.15	1	417	1	500	KS	129	
10637.20090307.4.16	-1	NA	1	433	KS	150	first good sac has poor tracking ( 0.45 < 0.80 obvervedsamples/expected)
10637.20090307.4.17	1	445	1	450	KS	128	
10637.20090307.4.18	1	489	1	517	KS	204	
10637.20090307.4.19	2	434	2	467	KS	203	
10637.20090307.4.20	2	870	2	900	KS	148	
10637.20090307.4.21	2	377	2	383	KS	149	
10637.20090307.4.22	-1	NA	-1	-1	KS	201	first good sac has poor tracking ( 0.31 < 0.80 obvervedsamples/expected)
10637.20090307.4.23	1	340	1	367	KS	203	
10637.20090307.4.24	1	461	1	467	KS	127	
10637.20090307.4.25	1	529	1	567	KS	150	
10637.20090307.4.26	2	296	1	333	KS	147	
10637.20090307.4.27	2	324	1	350	KS	148	
10637.20090307.4.28	2	324	2	333	KS	128	
10637.20090307.4.29	1	446	1	483	KS	127	
10637.20090307.4.30	-1	NA	-1	-1	KS	127	start pos too far from center fix
10637.20090307.4.31	1	759	-1	-1	KS	147	
10637.20090307.4.32	1	413	2	1117	KS	204	
10637.20090307.4.33	1	593	1	633	KS	148	
10637.20090307.4.34	0	1037	0	1033	KS	201	
10637.20090307.4.35	1	313	1	367	KS	204	
10637.20090307.4.36	1	449	1	500	KS	130	
10637.20090307.4.37	0	626	1	650	KS	128	
10637.20090307.4.38	-1	NA	-1	-1	KS	202	first good sac has poor tracking ( 0.29 < 0.80 obvervedsamples/expected)
10637.20090307.4.39	2	325	2	350	KS	147	
10637.20090307.4.40	1	485	1	500	KS	150	
10637.20090307.4.41	0	421	2	450	KS	201	
10637.20090307.4.42	-1	NA	-1	-1	KS	130	first good sac has poor tracking ( 0.75 < 0.80 obvervedsamples/expected)
10637.20090307.3.1	1	501	1	517	KS	147	
10637.20090307.3.2	2	423	2	467	KS	127	
10637.20090307.3.3	-1	NA	1	417	KS	129	first good sac has poor tracking ( 0.52 < 0.80 obvervedsamples/expected)
10637.20090307.3.4	1	669	1	683	KS	147	
10637.20090307.3.5	1	673	1	700	KS	202	
10637.20090307.3.6	2	466	2	450	KS	129	
10637.20090307.3.7	1	385	1	433	KS	127	
10637.20090307.3.8	0	341	0	350	KS	204	
10637.20090307.3.9	-1	NA	1	350	KS	201	average fixpos(74.987500) is off from baseline(130.500000)!
10637.20090307.3.10	-1	NA	1	467	KS	150	first good sac has poor tracking ( 0.52 < 0.80 obvervedsamples/expected)
10637.20090307.3.11	1	449	1	467	KS	203	
10637.20090307.3.12	2	524	2	550	KS	201	
10637.20090307.3.13	1	713	1	733	KS	128	
10637.20090307.3.14	1	801	1	783	KS	147	
10637.20090307.3.15	2	413	0	417	KS	149	
10637.20090307.3.16	2	285	0	300	KS	202	
10637.20090307.3.17	0	333	1	350	KS	128	
10637.20090307.3.18	0	1067	0	983	KS	202	
10637.20090307.3.19	-1	NA	-1	-1	KS	150	first good sac has poor tracking ( 0.20 < 0.80 obvervedsamples/expected)
10637.20090307.3.20	1	528	1	567	KS	128	
