subj,date,trial,sac.type,score,lat
10128,20140416,45,anti,1,350
10128,20140416,48,vgs,1,433
10129,20050608,2,anti,1,350
10129,20050608,3,vgs,1,300
10129,20050608,4,vgs,1,317
10129,20050608,6,anti,1,400
10129,20050608,7,vgs,1,500
10129,20050608,8,anti,1,617
10129,20050608,10,anti,0,833
10129,20050608,13,vgs,1,467
10129,20050608,16,anti,1,850
10129,20050608,17,vgs,0,567
10129,20050608,19,vgs,1,367
10129,20050608,23,anti,1,717
10129,20050608,26,vgs,1,367
10129,20050608,28,vgs,1,300
10129,20050608,30,anti,0,383
10129,20050608,32,vgs,1,233
10129,20050608,35,anti,1,450
10129,20050608,36,anti,1,533
10129,20050608,37,vgs,1,283
10129,20050608,38,vgs,1,350
10129,20050608,39,anti,1,533
10129,20050608,41,anti,0,717
10129,20050608,42,anti,1,350
10129,20050608,43,anti,1,433
10129,20050608,44,anti,1,417
10129,20050608,46,anti,1,400
10129,20050608,47,vgs,1,350
10129,20050608,48,vgs,1,267
10129,20060613,1,anti,2,200
10129,20060613,3,anti,1,267
10129,20060613,5,vgs,1,250
10129,20060613,6,vgs,1,233
10129,20060613,8,anti,1,383
10129,20060613,9,vgs,1,750
10129,20060613,10,vgs,1,333
10129,20060613,11,vgs,1,267
10129,20060613,12,vgs,1,300
10129,20060613,13,anti,1,333
10129,20060613,14,anti,1,417
10129,20060613,16,vgs,0,300
10129,20060613,17,anti,1,267
10129,20060613,19,anti,1,450
10129,20060613,29,vgs,1,483
10129,20060613,32,vgs,1,283
10129,20060613,33,anti,1,250
10129,20060613,34,vgs,1,317
10129,20060613,35,anti,1,367
10129,20060613,36,vgs,1,550
10129,20060613,37,vgs,1,283
10129,20060613,38,anti,1,267
10129,20060613,40,anti,1,400
10129,20060613,41,vgs,0,400
10129,20060613,42,anti,2,267
10129,20060613,48,anti,1,283
10129,20070727,2,vgs,1,200
10129,20070727,4,anti,1,283
10129,20070727,5,anti,1,250
10129,20070727,7,vgs,1,283
10129,20070727,8,vgs,1,250
10129,20070727,10,anti,1,400
10129,20070727,14,anti,1,400
10129,20070727,16,vgs,1,233
10129,20070727,20,anti,1,750
10129,20070727,21,anti,1,483
10129,20070727,22,vgs,1,433
10129,20070727,23,vgs,1,233
10129,20070727,24,anti,1,217
10129,20070727,28,anti,1,433
10129,20070727,31,anti,1,767
10129,20070727,32,anti,1,383
10129,20070727,33,vgs,1,333
10129,20070727,36,vgs,1,250
10129,20070727,37,anti,1,350
10129,20070727,38,vgs,1,383
10129,20070727,39,vgs,1,150
10129,20070727,40,anti,1,283
10129,20070727,41,vgs,1,400
10129,20070727,43,anti,1,217
10129,20070727,44,anti,1,217
10129,20070727,45,anti,1,367
10129,20070727,46,anti,2,133
10129,20070727,47,vgs,1,200
10129,20070727,48,vgs,1,233
10129,20081006,1,vgs,1,267
10129,20081006,3,vgs,1,200
10129,20081006,4,anti,1,200
10129,20081006,5,anti,1,217
10129,20081006,7,anti,1,317
10129,20081006,8,anti,1,383
10129,20081006,9,vgs,1,250
10129,20081006,12,vgs,1,233
10129,20081006,14,vgs,0,283
10129,20081006,18,vgs,1,267
10129,20081006,19,anti,1,267
10129,20081006,20,anti,1,233
10129,20081006,21,anti,1,233
10129,20081006,22,vgs,0,317
10129,20081006,25,anti,1,417
10129,20081006,26,vgs,1,250
10129,20081006,27,anti,1,200
10129,20081006,30,anti,2,250
10129,20081006,31,vgs,0,200
10129,20081006,33,anti,2,317
10129,20081006,35,vgs,1,167
10129,20081006,36,anti,0,533
10129,20081006,37,anti,2,133
10129,20081006,47,vgs,1,217
10129,20090817,1,vgs,1,67
10129,20090817,3,vgs,0,83
10129,20090817,5,vgs,1,100
10129,20090817,6,anti,1,233
10129,20090817,7,vgs,1,333
10129,20090817,9,anti,1,267
10129,20090817,11,anti,1,250
10129,20090817,12,vgs,1,233
10129,20090817,13,anti,1,217
10129,20090817,14,anti,1,250
10129,20090817,18,anti,1,283
10129,20090817,24,vgs,1,467
10129,20090817,25,vgs,1,183
10129,20090817,26,anti,1,817
10129,20090817,28,vgs,1,200
10129,20090817,31,anti,1,900
10129,20090817,33,anti,1,300
10129,20090817,34,anti,1,217
10129,20090817,35,vgs,1,200
10129,20090817,36,vgs,1,233
10129,20090817,37,anti,1,317
10129,20090817,38,anti,1,333
10129,20090817,39,vgs,1,717
10129,20090817,43,anti,1,250
10129,20090817,44,vgs,1,150
10129,20090817,45,vgs,1,167
10129,20090817,48,anti,1,667
10129,20120629,3,anti,1,183
10129,20120629,4,vgs,1,200
10129,20120629,6,vgs,1,200
10129,20120629,7,vgs,1,167
10129,20120629,8,vgs,1,133
10129,20120629,9,vgs,1,200
10129,20120629,11,vgs,1,333
10129,20120629,12,vgs,1,183
10129,20120629,13,vgs,1,183
10129,20120629,14,anti,1,283
10129,20120629,15,anti,1,133
10129,20120629,16,anti,1,283
10129,20120629,17,anti,1,267
10129,20120629,20,anti,2,217
10129,20120629,26,vgs,1,200
10129,20120629,27,anti,1,100
10129,20120629,28,vgs,1,183
10129,20120629,29,anti,1,217
10129,20120629,30,anti,2,133
10129,20120629,31,anti,1,233
10129,20120629,35,vgs,1,150
10129,20120629,36,vgs,1,233
10129,20120629,37,vgs,1,167
10129,20120629,39,anti,1,233
10129,20120629,40,anti,1,233
10129,20120629,42,vgs,1,217
10129,20120629,43,vgs,1,233
10129,20120629,44,anti,1,250
10129,20120629,45,anti,1,300
10129,20120629,47,vgs,1,367
10129,20120629,48,anti,1,183
10129,20140103,1,vgs,1,100
10129,20140103,2,vgs,1,67
10129,20140103,3,anti,1,217
10129,20140103,5,vgs,1,333
10129,20140103,6,anti,1,250
10129,20140103,7,vgs,1,250
10129,20140103,8,vgs,1,217
10129,20140103,9,vgs,1,200
10129,20140103,10,anti,1,267
10129,20140103,13,anti,1,200
10129,20140103,15,vgs,1,250
10129,20140103,16,vgs,1,267
10129,20140103,17,anti,1,217
10129,20140103,20,vgs,1,317
10129,20140103,21,vgs,1,183
10129,20140103,26,anti,1,483
10129,20140103,27,anti,1,483
10129,20140103,29,vgs,1,467
10129,20140103,31,vgs,1,233
10129,20140103,33,anti,2,383
10129,20140103,34,anti,1,167
10129,20140103,36,vgs,1,800
10129,20140103,42,anti,1,233
10129,20140103,44,vgs,1,150
10129,20140103,45,anti,2,383
10129,20140103,46,anti,1,233
10129,20140103,47,vgs,1,133
10129,20140103,48,anti,1,250
10130,20050609,4,vgs,1,233
10130,20050609,6,anti,1,317
10130,20050609,7,anti,0,600
10130,20050609,8,anti,1,200
10130,20050609,9,vgs,1,150
10130,20050609,11,vgs,1,117
10130,20050609,13,anti,1,217
10130,20050609,14,anti,1,467
10130,20050609,15,vgs,1,217
10130,20050609,18,anti,1,250
10130,20050609,19,vgs,1,217
10130,20050609,20,vgs,1,133
10130,20050609,21,anti,0,183
10130,20050609,22,vgs,1,183
10130,20050609,23,vgs,1,250
10130,20050609,25,vgs,1,200
10130,20050609,27,anti,1,883
10130,20050609,28,vgs,1,233
10130,20050609,31,vgs,1,450
10130,20050609,33,anti,1,250
10130,20050609,34,anti,1,300
10130,20050609,35,vgs,1,183
10130,20050609,36,anti,1,300
10130,20050609,37,anti,1,233
10130,20050609,38,vgs,1,700
10130,20050609,39,anti,1,250
10130,20050609,41,vgs,1,183
10130,20050609,42,anti,1,233
10130,20050609,45,anti,1,317
10130,20050609,46,vgs,1,200
10130,20050609,48,vgs,1,217
10132,20050613,2,anti,1,400
10132,20050613,3,anti,1,283
10132,20050613,5,vgs,1,150
10132,20050613,6,anti,1,300
10132,20050613,7,vgs,1,167
10132,20050613,8,anti,1,383
10132,20050613,9,vgs,1,217
10132,20050613,10,vgs,1,283
10132,20050613,11,anti,1,217
10132,20050613,14,vgs,1,250
10132,20050613,15,anti,1,350
10132,20050613,16,vgs,1,300
10132,20050613,17,vgs,0,267
10132,20050613,22,vgs,1,467
10132,20050613,24,vgs,1,267
10132,20050613,25,anti,0,333
10132,20050613,27,vgs,1,200
10132,20050613,29,anti,1,267
10132,20050613,31,vgs,1,133
10132,20050613,32,vgs,1,583
10132,20050613,34,anti,1,333
10132,20050613,35,anti,1,267
10132,20050613,36,anti,1,467
10132,20050613,37,anti,1,300
10132,20050613,38,vgs,0,617
10132,20050613,42,vgs,1,583
10132,20050613,44,anti,1,550
10132,20050613,45,anti,1,367
10132,20050613,47,vgs,1,233
10132,20061113,3,anti,1,317
10132,20061113,4,vgs,1,617
10132,20061113,5,vgs,1,483
10132,20061113,6,vgs,1,200
10132,20061113,7,anti,1,300
10132,20061113,8,vgs,0,233
10132,20061113,10,anti,1,567
10132,20061113,12,vgs,1,300
10132,20061113,13,anti,1,250
10132,20061113,16,vgs,1,267
10132,20061113,18,anti,1,267
10132,20061113,19,vgs,1,133
10132,20061113,20,anti,2,283
10132,20061113,21,anti,1,200
10132,20061113,22,anti,1,683
10132,20061113,24,anti,1,217
10132,20061113,25,vgs,1,133
10132,20061113,26,anti,0,667
10132,20061113,27,anti,1,517
10132,20061113,28,vgs,1,167
10132,20061113,29,vgs,1,200
10132,20061113,30,anti,0,150
10132,20061113,36,anti,1,250
10132,20061113,37,vgs,1,217
10132,20061113,38,vgs,0,267
10132,20061113,39,vgs,1,250
10132,20061113,40,anti,1,317
10132,20061113,41,anti,1,367
10132,20061113,42,vgs,1,200
10132,20061113,45,vgs,0,233
10132,20061113,46,vgs,1,133
10132,20061113,48,anti,1,317
10132,20080103,1,anti,1,350
10132,20080103,3,anti,1,300
10132,20080103,4,anti,0,283
10132,20080103,5,vgs,1,133
10132,20080103,6,vgs,1,233
10132,20080103,7,vgs,1,183
10132,20080103,9,anti,1,383
10132,20080103,10,anti,1,550
10132,20080103,11,vgs,1,300
10132,20080103,13,vgs,1,150
10132,20080103,15,vgs,1,250
10132,20080103,16,anti,1,467
10132,20080103,17,anti,1,317
10132,20080103,21,vgs,1,233
10132,20080103,22,vgs,1,417
10132,20080103,24,vgs,1,283
10132,20080103,26,anti,1,467
10132,20080103,29,vgs,1,267
10132,20080103,30,anti,1,233
10132,20080103,31,anti,1,300
10132,20080103,33,vgs,1,317
10132,20080103,36,anti,1,517
10132,20080103,37,vgs,1,317
10132,20080103,38,anti,1,267
10132,20080103,39,vgs,1,217
10132,20080103,43,vgs,1,350
10132,20080103,44,anti,1,700
10132,20080103,46,anti,1,300
10132,20080103,47,anti,1,383
10132,20080103,48,vgs,1,233
10132,20081219,2,vgs,1,233
10132,20081219,3,anti,1,283
10132,20081219,6,vgs,1,233
10132,20081219,7,vgs,1,200
10132,20081219,8,vgs,1,333
10132,20081219,9,anti,1,283
10132,20081219,10,anti,1,267
10132,20081219,11,anti,2,133
10132,20081219,12,anti,2,150
10132,20081219,13,anti,1,333
10132,20081219,14,anti,2,483
10132,20081219,17,vgs,0,233
10132,20081219,19,vgs,1,133
10132,20081219,22,vgs,1,183
10132,20081219,23,vgs,1,433
10132,20081219,27,anti,1,283
10132,20081219,32,anti,1,450
10132,20081219,33,vgs,1,917
10132,20081219,36,vgs,1,450
10132,20081219,38,vgs,1,200
10132,20081219,41,vgs,1,317
10132,20081219,44,vgs,1,133
10132,20081219,47,anti,1,300
10132,20081219,48,anti,2,133
10132,20091231,1,vgs,1,117
10132,20091231,4,vgs,1,200
10132,20091231,6,vgs,1,200
10132,20091231,9,anti,1,250
10132,20091231,12,anti,2,667
10132,20091231,13,vgs,0,283
10132,20091231,14,vgs,1,217
10132,20091231,15,anti,2,183
10132,20091231,16,vgs,1,300
10132,20091231,18,anti,1,333
10132,20091231,19,anti,1,317
10132,20091231,21,anti,1,300
10132,20091231,30,anti,1,467
10132,20091231,31,vgs,1,150
10132,20091231,34,vgs,1,233
10132,20091231,36,vgs,0,350
10132,20091231,37,vgs,1,167
10132,20091231,39,anti,1,400
10132,20091231,41,anti,0,333
10132,20091231,42,vgs,1,517
10132,20091231,44,vgs,1,317
10132,20130722,5,vgs,1,383
10132,20130722,7,vgs,1,167
10132,20130722,9,vgs,1,250
10132,20130722,10,anti,1,167
10132,20130722,12,vgs,1,200
10132,20130722,13,anti,0,267
10132,20130722,14,vgs,0,350
10132,20130722,17,anti,1,200
10132,20130722,21,anti,0,250
10132,20130722,22,vgs,1,150
10132,20130722,25,anti,1,883
10132,20130722,27,anti,2,133
10132,20130722,28,anti,2,167
10132,20130722,30,vgs,1,300
10132,20130722,32,anti,1,283
10132,20130722,33,vgs,0,117
10132,20130722,36,vgs,1,250
10132,20130722,37,vgs,1,200
10132,20130722,40,anti,2,217
10132,20130722,42,vgs,1,283
10132,20130722,43,vgs,1,283
10132,20130722,44,anti,1,250
10132,20130722,45,vgs,1,117
10132,20130722,48,vgs,0,317
10133,20050614,1,vgs,1,167
10133,20050614,11,anti,1,400
10133,20050614,12,vgs,1,233
10133,20050614,13,vgs,1,117
10133,20050614,14,anti,0,800
10133,20050614,15,vgs,1,650
10133,20050614,16,vgs,1,267
10133,20050614,18,anti,0,217
10133,20050614,19,vgs,1,233
10133,20050614,21,vgs,1,183
10133,20050614,22,vgs,1,200
10133,20050614,23,anti,0,133
10133,20050614,24,anti,0,250
10133,20050614,25,vgs,1,217
10133,20050614,27,anti,0,150
10133,20050614,29,anti,0,200
10133,20050614,30,anti,0,217
10133,20050614,32,vgs,1,150
10133,20050614,34,anti,0,200
10133,20050614,35,anti,0,150
10133,20050614,36,anti,0,150
10133,20050614,37,vgs,1,150
10133,20050614,39,vgs,1,150
10133,20050614,40,vgs,1,133
10133,20050614,41,vgs,1,183
10133,20050614,43,anti,0,550
10133,20050614,44,vgs,1,267
10133,20050614,45,anti,0,217
10133,20050614,46,anti,0,283
10133,20050614,47,vgs,1,283
10133,20050614,48,anti,0,233
10133,20060913,1,anti,1,417
10133,20060913,2,vgs,1,200
10133,20060913,3,vgs,1,167
10133,20060913,4,anti,1,367
10133,20060913,6,vgs,1,167
10133,20060913,7,anti,1,267
10133,20060913,8,anti,2,150
10133,20060913,9,vgs,1,150
10133,20060913,10,vgs,0,117
10133,20060913,11,anti,1,450
10133,20060913,12,vgs,1,350
10133,20060913,13,anti,1,283
10133,20060913,14,anti,2,150
10133,20060913,17,vgs,1,183
10133,20060913,18,anti,1,383
10133,20060913,22,vgs,1,150
10133,20060913,24,anti,1,350
10133,20060913,25,vgs,1,950
10133,20060913,26,anti,1,400
10133,20060913,27,vgs,1,317
10133,20060913,29,anti,1,483
10133,20060913,31,anti,1,283
10133,20060913,34,vgs,1,150
10133,20060913,36,vgs,0,183
10133,20060913,38,anti,2,200
10133,20060913,41,anti,1,367
10133,20060913,42,anti,1,233
10133,20060913,43,vgs,0,217
10133,20060913,44,anti,1,283
10133,20060913,46,vgs,1,133
10133,20071113,1,vgs,1,333
10133,20071113,2,anti,1,333
10133,20071113,4,anti,2,150
10133,20071113,5,anti,1,667
10133,20071113,10,vgs,1,217
10133,20071113,12,vgs,1,683
10133,20071113,16,vgs,1,267
10133,20071113,17,anti,1,283
10133,20071113,18,vgs,1,267
10133,20071113,20,anti,2,133
10133,20071113,23,anti,1,817
10133,20071113,26,vgs,1,467
10133,20071113,27,vgs,1,267
10133,20071113,30,vgs,1,550
10133,20071113,33,anti,1,317
10133,20071113,34,anti,1,433
10133,20071113,35,vgs,1,300
10133,20071113,37,anti,1,233
10133,20071113,38,anti,2,283
10133,20071113,39,vgs,1,183
10133,20071113,40,anti,2,200
10133,20071113,43,vgs,1,300
10133,20071113,44,anti,1,267
10133,20071113,45,vgs,1,733
10133,20081203,2,vgs,1,133
10133,20081203,5,anti,1,367
10133,20081203,6,anti,0,133
10133,20081203,10,vgs,1,183
10133,20081203,15,anti,1,283
10133,20081203,17,anti,1,300
10133,20081203,18,anti,0,233
10133,20081203,21,vgs,0,333
10133,20081203,22,vgs,1,133
10133,20081203,25,anti,1,783
10133,20081203,26,anti,2,383
10133,20081203,27,anti,1,283
10133,20081203,32,anti,1,367
10133,20081203,33,anti,1,350
10133,20081203,37,vgs,1,150
10133,20081203,39,vgs,1,117
10133,20081203,41,vgs,1,217
10133,20081203,43,vgs,1,417
10133,20081203,44,anti,1,383
10133,20081203,45,vgs,1,267
10133,20081203,48,vgs,1,117
10133,20091230,2,vgs,1,117
10133,20091230,3,vgs,1,100
10133,20091230,8,vgs,1,367
10133,20091230,9,anti,1,233
10133,20091230,10,anti,1,267
10133,20091230,11,vgs,1,183
10133,20091230,12,vgs,1,167
10133,20091230,14,vgs,1,133
10133,20091230,17,vgs,1,217
10133,20091230,21,anti,1,283
10133,20091230,23,vgs,1,150
10133,20091230,24,vgs,1,350
10133,20091230,26,vgs,1,233
10133,20091230,30,anti,0,183
10133,20091230,31,anti,1,350
10133,20091230,32,vgs,1,233
10133,20091230,35,anti,1,467
10133,20091230,37,anti,1,283
10133,20091230,38,anti,1,200
10133,20091230,39,anti,1,233
10133,20091230,40,anti,1,400
10133,20091230,41,anti,1,267
10133,20091230,43,anti,2,133
10133,20091230,45,vgs,1,117
10133,20091230,46,vgs,1,133
10133,20091230,47,anti,2,900
10134,20050621,2,vgs,1,200
10134,20050621,3,vgs,1,150
10134,20050621,4,anti,1,267
10134,20050621,5,vgs,1,183
10134,20050621,6,vgs,1,233
10134,20050621,11,anti,1,283
10134,20050621,12,vgs,1,183
10134,20050621,14,vgs,1,200
10134,20050621,16,vgs,1,317
10134,20050621,17,vgs,1,217
10134,20050621,21,anti,1,267
10134,20050621,24,vgs,1,200
10134,20050621,25,anti,1,500
10134,20050621,26,vgs,1,233
10134,20050621,27,anti,1,500
10134,20050621,29,vgs,1,350
10134,20050621,30,anti,1,317
10134,20050621,33,vgs,1,283
10134,20050621,35,anti,1,300
10134,20050621,37,anti,1,517
10134,20050621,38,vgs,0,533
10134,20050621,39,vgs,1,217
10134,20050621,45,anti,1,300
10134,20050621,48,anti,1,367
10134,20111203,1,vgs,1,183
10134,20111203,2,vgs,1,300
10134,20111203,3,vgs,1,217
10134,20111203,5,vgs,1,283
10134,20111203,7,anti,1,267
10134,20111203,8,vgs,0,317
10134,20111203,10,anti,1,283
10134,20111203,13,anti,1,283
10134,20111203,14,vgs,1,267
10134,20111203,17,anti,1,317
10134,20111203,18,anti,1,300
10134,20111203,19,anti,1,250
10134,20111203,20,vgs,1,350
10134,20111203,23,vgs,1,417
10134,20111203,24,anti,2,367
10134,20111203,25,vgs,1,267
10134,20111203,26,anti,1,333
10134,20111203,28,vgs,1,317
10134,20111203,29,vgs,1,217
10134,20111203,31,anti,1,333
10134,20111203,32,anti,1,267
10134,20111203,34,vgs,1,217
10134,20111203,36,anti,1,350
10134,20111203,39,anti,1,267
10134,20111203,42,vgs,1,317
10134,20111203,43,anti,1,300
10134,20111203,44,anti,1,300
10134,20111203,46,vgs,1,200
10134,20111203,47,vgs,1,167
10134,20111203,48,anti,1,267
10134,20130222,3,vgs,1,200
10134,20130222,6,anti,1,333
10134,20130222,7,anti,1,317
10134,20130222,9,anti,1,217
10134,20130222,10,vgs,1,350
10134,20130222,13,vgs,1,350
10134,20130222,14,anti,1,283
10134,20130222,16,anti,1,267
10134,20130222,17,vgs,1,183
10134,20130222,18,anti,1,283
10134,20130222,24,vgs,1,383
10134,20130222,34,anti,1,267
10134,20130222,39,anti,1,300
10134,20130222,42,vgs,1,283
10134,20130222,43,anti,1,350
10134,20130222,44,anti,1,283
10134,20130222,45,vgs,1,317
10134,20130222,47,vgs,1,317
10134,20140114,1,vgs,1,250
10134,20140114,2,vgs,1,267
10134,20140114,5,anti,1,350
10134,20140114,6,anti,1,300
10134,20140114,7,vgs,0,317
10134,20140114,8,vgs,1,233
10134,20140114,9,vgs,1,267
10134,20140114,10,vgs,1,317
10134,20140114,12,anti,1,500
10134,20140114,13,anti,1,300
10134,20140114,16,anti,1,317
10134,20140114,17,anti,0,67
10134,20140114,19,vgs,1,283
10134,20140114,22,vgs,1,300
10134,20140114,23,vgs,1,67
10134,20140114,24,vgs,1,300
10134,20140114,25,anti,1,333
10134,20140114,28,anti,1,333
10134,20140114,29,anti,1,300
10134,20140114,36,vgs,1,317
10134,20140114,37,anti,2,83
10134,20140114,41,anti,1,350
10134,20140114,42,anti,1,333
10134,20140114,44,anti,1,367
10134,20140114,47,anti,1,533
10136,20050616,3,vgs,1,300
10136,20050616,4,anti,1,383
10136,20050616,5,anti,1,333
10136,20050616,10,anti,1,383
10136,20050616,12,anti,1,300
10136,20050616,16,vgs,1,217
10136,20050616,17,vgs,1,233
10136,20050616,18,anti,1,350
10136,20050616,19,vgs,1,217
10136,20050616,21,vgs,1,267
10136,20050616,22,anti,0,167
10136,20050616,23,vgs,1,200
10136,20050616,25,vgs,1,200
10136,20050616,26,anti,1,267
10136,20050616,27,anti,1,300
10136,20050616,30,anti,0,183
10136,20050616,31,vgs,0,333
10136,20050616,32,anti,0,167
10136,20050616,33,vgs,1,167
10136,20050616,37,vgs,1,283
10136,20050616,38,anti,1,333
10136,20050616,40,anti,0,200
10136,20050616,41,anti,1,383
10136,20050616,42,anti,1,367
10136,20050616,44,vgs,1,150
10136,20050616,45,vgs,1,117
10136,20050616,48,vgs,1,283
10136,20060628,1,anti,1,350
10136,20060628,2,vgs,1,350
10136,20060628,6,vgs,1,250
10136,20060628,8,anti,2,200
10136,20060628,12,anti,1,317
10136,20060628,14,vgs,1,217
10136,20060628,16,vgs,1,300
10136,20060628,18,vgs,1,300
10136,20060628,19,vgs,1,150
10136,20060628,21,anti,1,550
10136,20060628,23,vgs,1,217
10136,20060628,24,vgs,1,583
10136,20060628,25,anti,1,367
10136,20060628,26,vgs,1,200
10136,20060628,27,vgs,1,183
10136,20060628,28,anti,2,300
10136,20060628,30,anti,2,200
10136,20060628,36,vgs,1,167
10136,20060628,37,anti,0,183
10136,20060628,43,anti,2,633
10136,20060628,48,anti,1,467
10136,20070709,2,anti,1,317
10136,20070709,4,anti,1,317
10136,20070709,5,vgs,0,567
10136,20070709,6,vgs,1,200
10136,20070709,7,vgs,1,183
10136,20070709,9,anti,2,183
10136,20070709,11,vgs,0,550
10136,20070709,13,vgs,1,200
10136,20070709,15,vgs,1,183
10136,20070709,16,vgs,1,300
10136,20070709,17,vgs,1,150
10136,20070709,18,vgs,1,217
10136,20070709,21,anti,1,333
10136,20070709,23,vgs,1,217
10136,20070709,25,anti,1,267
10136,20070709,26,anti,1,383
10136,20070709,27,anti,1,267
10136,20070709,33,anti,1,317
10136,20070709,34,vgs,0,83
10136,20070709,36,anti,1,333
10136,20070709,37,anti,1,350
10136,20070709,38,vgs,0,367
10136,20070709,39,anti,1,383
10136,20070709,40,anti,1,317
10136,20070709,43,anti,1,250
10136,20070709,45,vgs,1,200
10136,20070709,48,vgs,1,183
10136,20080729,1,anti,1,300
10136,20080729,4,anti,1,367
10136,20080729,6,anti,1,233
10136,20080729,7,vgs,1,250
10136,20080729,8,anti,1,283
10136,20080729,11,vgs,1,217
10136,20080729,13,vgs,1,167
10136,20080729,14,vgs,1,233
10136,20080729,15,anti,1,333
10136,20080729,16,anti,1,283
10136,20080729,17,anti,1,217
10136,20080729,18,anti,1,267
10136,20080729,19,anti,2,200
10136,20080729,21,vgs,1,250
10136,20080729,22,vgs,1,133
10136,20080729,26,anti,2,133
10136,20080729,29,vgs,1,350
10136,20080729,30,anti,1,433
10136,20080729,32,anti,1,400
10136,20080729,33,vgs,1,433
10136,20080729,34,vgs,1,267
10136,20080729,37,vgs,1,533
10136,20080729,38,vgs,1,317
10136,20080729,39,anti,1,317
10136,20080729,41,vgs,0,383
10136,20080729,42,vgs,1,350
10136,20080729,43,vgs,0,400
10136,20080729,44,anti,1,267
10136,20080729,45,anti,1,350
10136,20080729,46,anti,2,167
10136,20080729,47,vgs,0,300
10136,20080729,48,vgs,0,333
10136,20090624,3,vgs,1,183
10136,20090624,6,anti,1,200
10136,20090624,7,anti,2,150
10136,20090624,9,vgs,1,217
10136,20090624,11,vgs,1,100
10136,20090624,12,vgs,1,267
10136,20090624,13,vgs,1,150
10136,20090624,15,anti,2,183
10136,20090624,18,anti,1,267
10136,20090624,19,vgs,1,117
10136,20090624,21,anti,1,317
10136,20090624,23,anti,1,200
10136,20090624,24,anti,1,283
10136,20090624,25,vgs,0,400
10136,20090624,26,vgs,1,217
10136,20090624,27,anti,1,267
10136,20090624,28,vgs,0,417
10136,20090624,29,anti,1,83
10136,20090624,31,vgs,1,117
10136,20090624,32,anti,2,133
10136,20090624,33,vgs,0,233
10136,20090624,35,anti,1,167
10136,20090624,36,vgs,1,167
10136,20090624,39,anti,1,250
