"vid","trial","lat.asl","Count.asl","Desc.asl","dotpos","lat.el","Count.el","Desc.el"
"223209rr01",5,435,1,"",1661,434,1,""
"223209rr01",50,475,1,"",1661,-18,-1,"early saccade"
"223209rr01",51,229,2,"",514,76,2,""
"223209rr01",52,295,1,"",1406,296,1,""
"223209rr01",53,380,0,"",1824,382,0,""
"223209rr01",54,160,2,"",96,160,2,""
"223209rr01",55,325,1,"",1824,322,1,""
"223209rr01",56,204,2,"",514,202,2,""
"223209rr01",57,251,1,"",259,254,1,""
"223209rr01",58,303,1,"",1661,304,1,""
"223209rr01",59,189,2,"",1661,-242,-1,"early saccade"
"223209rr01",6,90,2,"",514,70,2,""
"223209rr01",60,328,1,"",1406,328,1,""
"223209rr01",61,295,1,"",259,297,1,""
"223209rr01",62,NA,-1,"moving (-Inf px/60Hz) before target onset",96,-103,-1,"early saccade"
"223209rr01",63,314,1,"",1824,311,1,""
"223209rr01",64,281,1,"",96,281,1,""
"223209rr01",65,196,2,"",1824,-210,-1,"early saccade"
"223209rr01",66,284,1,"",514,287,1,""
"223209rr01",67,NA,-1,"moving (-Inf px/60Hz) before target onset",1824,-33,-1,"early saccade"
"223209rr01",68,328,1,"",1406,327,1,""
"223209rr01",69,259,0,"",514,261,0,""
"223209rr01",7,299,1,"",96,300,1,""
"223209rr01",70,306,1,"",96,307,1,""
"223209rr01",71,NA,-1,"moving (-Inf px/60Hz) before target onset",1824,-41,-1,"early saccade"
"223209rr01",72,160,2,"",1661,165,2,""
"223209rr01",73,174,2,"",1406,-15,-1,"early saccade"
"223209rr01",74,303,1,"",514,305,1,""
"223209rr01",75,229,1,"",96,233,1,""
"223209rr01",76,380,1,"",1824,379,1,""
"223209rr01",77,163,2,"",1406,-265,-1,"early saccade"
"223209rr01",78,343,1,"",1824,345,1,""
"223209rr01",79,292,1,"",96,293,1,""
"223209rr01",8,420,1,"",1824,418,1,""
"223209rr01",80,284,1,"",514,285,1,""
"223209rr01",81,NA,-1,"moving (-Inf px/60Hz) before target onset",96,-100,-1,"early saccade"
"223209rr01",82,288,1,"",259,290,1,""
"223209rr01",83,NA,-1,"blink starts 0.306 before any saccade",1661,27,-1,"early saccade"
"223209rr01",84,NA,-1,"blink before target onset (13 of 18 pretarget NA)",259,-319,-1,"early saccade"
"223209rr01",85,354,1,"",1406,353,1,""
"223209rr01",86,343,1,"",1661,343,1,""
"223209rr01",87,259,1,"",259,259,1,""
"223209rr01",88,343,1,"",259,37,-1,"early saccade"
"223209rr01",89,420,1,"",1824,423,1,""
"223209rr01",9,199,2,"",259,196,2,""
"223209rr01",90,244,1,"",514,247,1,""
"223209rr01",91,251,1,"",96,253,1,""
"223209rr01",92,NA,-1,"average fixpos(NaN) is off from middle(130.5) by NaN (>max 50.0)!",96,-197,-1,"early saccade"
"223209rr01",93,189,2,"",96,193,2,""
"223209rr01",94,174,2,"",1824,180,2,""
"223209rr01",95,328,1,"",1406,327,1,""
"223209rr01",96,251,1,"",1661,252,1,""
"223209rr01",97,251,1,"",514,249,1,""
"223209rr01",98,930,1,"",1824,852,1,""
"223209rr01",99,317,1,"",1406,321,1,""
"223213rr01",1,310,2,"",1406,307,2,""
"223213rr01",10,240,2,"",1406,236,2,""
"223213rr01",100,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-1844,-1,"early saccade"
"223213rr01",101,260,1,"",514,73,1,""
"223213rr01",102,397,1,"",1824,278,1,""
"223213rr01",103,NA,-1,"poor tracking: sd of xpos Δ=41.652368",1661,-24,-1,"early saccade"
"223213rr01",104,242,1,"",514,240,1,""
"223213rr01",105,249,2,"",259,250,2,""
"223213rr01",106,270,0,"",96,-208,-1,"early saccade"
"223213rr01",107,289,1,"",1824,284,1,""
"223213rr01",108,245,2,"",1406,68,2,""
"223213rr01",109,647,0,"",96,-112,-1,"early saccade"
"223213rr01",11,281,1,"",96,274,1,""
"223213rr01",110,325,1,"",1824,20,-1,"early saccade"
"223213rr01",111,270,2,"",1661,274,2,""
"223213rr01",12,266,1,"",96,264,1,""
"223213rr01",13,343,1,"",1824,340,1,""
"223213rr01",14,266,1,"",259,266,1,""
"223213rr01",15,292,1,"",1406,67,1,""
"223213rr01",16,262,2,"",96,262,2,""
"223213rr01",17,299,1,"",514,228,2,""
"223213rr01",18,262,1,"",96,254,1,""
"223213rr01",19,277,1,"",1824,274,1,""
"223213rr01",2,321,1,"",259,320,1,""
"223213rr01",20,310,1,"",1824,306,1,""
"223213rr01",21,317,1,"",1661,312,1,""
"223213rr01",22,240,1,"",1824,238,1,""
"223213rr01",23,222,1,"",1661,218,1,""
"223213rr01",24,270,1,"",259,270,1,""
"223213rr01",25,167,2,"",514,166,2,""
"223213rr01",26,266,1,"",259,266,1,""
"223213rr01",27,240,1,"",1406,234,1,""
"223213rr01",28,288,1,"",96,284,1,""
"223213rr01",29,248,2,"",514,6,-1,"early saccade"
"223213rr01",3,295,1,"",514,295,1,""
"223213rr01",30,255,1,"",1824,250,1,""
"223213rr01",31,303,1,"",1406,296,1,""
"223213rr01",32,248,1,"",1661,246,1,""
"223213rr01",33,284,1,"",1824,282,1,""
"223213rr01",34,303,1,"",259,298,1,""
"223213rr01",35,292,1,"",1661,288,1,""
"223213rr01",36,273,1,"",259,276,1,""
"223213rr01",37,303,1,"",96,302,1,""
"223213rr01",38,350,1,"",1824,350,1,""
"223213rr01",39,281,1,"",96,276,1,""
"223213rr01",4,237,1,"",1824,234,1,""
"223213rr01",40,218,2,"",96,90,2,""
"223213rr01",41,233,1,"",514,226,1,""
"223213rr01",42,288,2,"",1406,289,2,""
"223213rr01",43,262,2,"",1661,261,2,""
"223213rr01",44,361,1,"",1406,361,1,""
"223213rr01",45,361,1,"",514,359,1,""
"223213rr01",46,391,1,"",96,393,1,""
"223213rr01",47,251,2,"",1406,249,2,""
"223213rr01",48,365,1,"",96,361,1,""
"223213rr01",49,204,2,"",259,203,2,""
"223213rr01",5,350,1,"",514,351,1,""
"223213rr01",50,229,0,"",514,225,2,""
"223213rr01",51,295,0,"",259,298,2,""
"223213rr01",52,328,1,"",1824,328,1,""
"223213rr01",53,321,2,"",96,36,-1,"early saccade"
"223213rr01",54,416,1,"",1824,30,-1,"early saccade"
"223213rr01",55,233,1,"",1661,234,1,""
"223213rr01",56,270,1,"",1824,266,1,""
"223213rr01",57,229,2,"",96,232,2,""
"223213rr01",58,255,1,"",1661,252,1,""
"223213rr01",59,204,2,"",1406,204,2,""
"223213rr01",6,207,2,"",1661,198,2,""
"223213rr01",60,244,1,"",259,244,1,""
"223213rr01",61,325,1,"",1824,326,1,""
"223213rr01",62,398,1,"",259,400,1,""
"223213rr01",63,218,2,"",96,72,2,""
"223213rr01",64,343,2,"",514,22,-1,"early saccade"
"223213rr01",65,NA,-1,"average fixpos(70.2) is off from middle(130.5) by 60.29 (>max 50.0)!",1406,-362,-1,"early saccade"
"223213rr01",66,383,2,"",1824,389,2,""
"223213rr01",67,306,1,"",1824,172,1,""
"223213rr01",68,314,1,"",514,317,1,""
"223213rr01",69,218,2,"",96,222,2,""
"223213rr01",7,365,1,"",1661,362,1,""
"223213rr01",70,218,1,"",1661,219,1,""
"223213rr01",71,408,1,"",259,352,1,""
"223213rr01",72,249,2,"",1661,250,2,""
"223213rr01",73,227,1,"",1661,226,1,""
"223213rr01",74,245,2,"",514,246,2,""
"223213rr01",75,434,0,"",514,4,-1,"early saccade"
"223213rr01",76,267,1,"",96,272,1,""
"223213rr01",77,368,2,"",259,368,2,""
"223213rr01",78,390,1,"",1824,390,1,""
"223213rr01",79,260,1,"",1824,258,1,""
"223213rr01",8,222,1,"",1824,218,1,""
"223213rr01",80,231,1,"",1406,-20,-1,"early saccade"
"223213rr01",81,249,2,"",96,250,2,""
"223213rr01",82,299,2,"",1824,55,-1,"early saccade"
"223213rr01",83,354,1,"",1406,-2,-1,"early saccade"
"223213rr01",84,212,2,"",96,213,2,""
"223213rr01",85,229,1,"",1824,231,1,""
"223213rr01",86,196,2,"",96,199,2,""
"223213rr01",87,347,1,"",259,353,1,""
"223213rr01",88,244,1,"",1661,245,1,""
"223213rr01",89,229,2,"",1661,225,2,""
"223213rr01",9,284,1,"",96,282,1,""
"223213rr01",90,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-2223,-1,"early saccade"
"223213rr01",91,273,1,"",259,275,1,""
"223213rr01",92,328,1,"",514,325,1,""
"223213rr01",93,229,2,"",1406,233,2,""
"223213rr01",94,325,1,"",96,329,1,""
"223213rr01",95,314,2,"",1824,65,1,""
"223213rr01",96,303,1,"",1824,15,-1,"early saccade"
"223213rr01",97,229,2,"",1406,233,2,""
"223213rr01",98,281,1,"",514,281,1,""
"223213rr01",99,263,2,"",1406,93,2,""
"223216rr01",1,NA,-1,"average fixpos(2.4) is off from middle(130.5) by 128.05 (>max 50.0)!",1824,609,1,""
"223216rr01",10,NA,-1,"average fixpos(261.5) is off from middle(130.5) by 130.96 (>max 50.0)!",1406,247,2,""
"223216rr01",100,431,1,"",1661,428,1,""
"223216rr01",101,237,1,"",259,202,1,""
"223216rr01",102,306,1,"",1406,296,1,""
"223216rr01",103,145,1,"",1406,148,1,""
"223216rr01",104,NA,-1,"average fixpos(26.4) is off from middle(130.5) by 104.12 (>max 50.0)!",1824,206,1,""
"223216rr01",105,NA,-1,"average fixpos(251.3) is off from middle(130.5) by 120.84 (>max 50.0)!",96,262,1,""
"223216rr01",106,167,2,"",514,168,2,""
"223216rr01",107,NA,-1,"average fixpos(9.6) is off from middle(130.5) by 120.91 (>max 50.0)!",1661,128,1,""
"223216rr01",108,NA,-1,"average fixpos(235.7) is off from middle(130.5) by 105.19 (>max 50.0)!",514,24,-1,"early saccade"
"223216rr01",109,NA,-1,"average fixpos(214.6) is off from middle(130.5) by 84.08 (>max 50.0)!",96,236,2,""
"223216rr01",11,NA,-1,"average fixpos(-1.9) is off from middle(130.5) by 132.42 (>max 50.0)!",96,301,1,""
"223216rr01",110,112,1,"",96,115,1,""
"223216rr01",111,NA,-1,"average fixpos(6.2) is off from middle(130.5) by 124.26 (>max 50.0)!",259,-14,-1,"early saccade"
"223216rr01",12,NA,-1,"average fixpos(240.2) is off from middle(130.5) by 109.66 (>max 50.0)!",1824,231,1,""
"223216rr01",13,NA,-1,"no saccades (getSacs)",96,109,1,""
"223216rr01",14,NA,-1,"no good saccades",1661,1383,1,""
"223216rr01",15,NA,-1,"average fixpos(0.9) is off from middle(130.5) by 129.58 (>max 50.0)!",1661,365,-1,"no saccades"
"223216rr01",16,NA,-1,"average fixpos(6.5) is off from middle(130.5) by 124.04 (>max 50.0)!",1824,15,-1,"early saccade"
"223216rr01",17,NA,-1,"average fixpos(254.4) is off from middle(130.5) by 123.89 (>max 50.0)!",1406,231,2,""
"223216rr01",18,136,0,"",96,151,2,""
"223216rr01",19,129,0,"",1824,147,2,""
"223216rr01",2,NA,-1,"average fixpos(20.2) is off from middle(130.5) by 110.33 (>max 50.0)!",1824,31,-1,"early saccade"
"223216rr01",20,NA,-1,"average fixpos(251.9) is off from middle(130.5) by 121.36 (>max 50.0)!",259,325,1,""
"223216rr01",21,173,1,"",96,187,1,""
"223216rr01",22,NA,-1,"average fixpos(52.7) is off from middle(130.5) by 77.82 (>max 50.0)!",259,223,1,""
"223216rr01",23,NA,-1,"average fixpos(251.8) is off from middle(130.5) by 121.31 (>max 50.0)!",514,307,1,""
"223216rr01",24,162,2,"",1661,177,1,""
"223216rr01",25,78,0,"",1406,91,2,""
"223216rr01",26,NA,-1,"average fixpos(53.4) is off from middle(130.5) by 77.11 (>max 50.0)!",514,383,2,""
"223216rr01",27,140,2,"",1824,155,2,""
"223216rr01",28,154,1,"",96,171,1,""
"223216rr01",29,NA,-1,"average fixpos(36.4) is off from middle(130.5) by 94.12 (>max 50.0)!",514,318,1,""
"223216rr01",3,NA,-1,"average fixpos(-1.0) is off from middle(130.5) by 131.46 (>max 50.0)!",96,11,-1,"early saccade"
"223216rr01",30,NA,-1,"average fixpos(59.7) is off from middle(130.5) by 70.83 (>max 50.0)!",1824,262,1,""
"223216rr01",31,196,1,"",1406,192,1,""
"223216rr01",32,211,0,"",1661,10,-1,"early saccade"
"223216rr01",33,168,0,"",259,164,2,""
"223216rr01",34,249,1,"",96,244,1,""
"223216rr01",35,187,1,"",1406,186,1,""
"223216rr01",36,196,2,"",96,194,1,""
"223216rr01",37,NA,-1,"< 30% tracking for samples of interest",259,183,1,""
"223216rr01",38,273,1,"",514,269,1,""
"223216rr01",39,144,2,"",1824,145,2,""
"223216rr01",4,NA,-1,"average fixpos(263.6) is off from middle(130.5) by 133.13 (>max 50.0)!",1661,37,-1,"early saccade"
"223216rr01",40,234,1,"",1824,233,1,""
"223216rr01",41,NA,-1,"3 samples > 101 px (10.00 max) from 140.81 (base)",1661,-15,-1,"early saccade"
"223216rr01",42,NA,-1,"< 30% tracking for samples of interest",96,203,1,""
"223216rr01",43,285,1,"",259,279,1,""
"223216rr01",44,244,1,"",1406,241,1,""
"223216rr01",45,248,1,"",96,245,1,""
"223216rr01",46,NA,-1,"< 30% tracking for samples of interest",96,235,1,""
"223216rr01",47,NA,-1,"average fixpos(46.9) is off from middle(130.5) by 83.56 (>max 50.0)!",1824,-79,-1,"early saccade"
"223216rr01",48,167,1,"",514,165,1,""
"223216rr01",49,NA,-1,"average fixpos(237.7) is off from middle(130.5) by 107.15 (>max 50.0)!",1824,231,2,""
"223216rr01",5,NA,-1,"average fixpos(22.6) is off from middle(130.5) by 107.87 (>max 50.0)!",259,341,2,""
"223216rr01",50,196,1,"",1661,193,1,""
"223216rr01",51,NA,-1,"average fixpos(232.1) is off from middle(130.5) by 101.62 (>max 50.0)!",1824,77,2,""
"223216rr01",52,NA,-1,"average fixpos(40.6) is off from middle(130.5) by 89.90 (>max 50.0)!",1406,337,-1,"no saccades"
"223216rr01",53,NA,-1,"average fixpos(236.8) is off from middle(130.5) by 106.32 (>max 50.0)!",96,115,1,""
"223216rr01",54,NA,-1,"average fixpos(220.5) is off from middle(130.5) by 90.03 (>max 50.0)!",259,307,1,""
"223216rr01",55,NA,-1,"average fixpos(49.8) is off from middle(130.5) by 80.73 (>max 50.0)!",514,169,2,""
"223216rr01",56,NA,-1,"4 samples > 97 px (10.00 max) from 145.92 (base)",1661,-23,-1,"early saccade"
"223216rr01",57,1197,1,"",514,307,1,""
"223216rr01",58,NA,-1,"average fixpos(208.2) is off from middle(130.5) by 77.65 (>max 50.0)!",259,36,-1,"early saccade"
"223216rr01",59,NA,-1,"average fixpos(8.1) is off from middle(130.5) by 122.42 (>max 50.0)!",96,74,2,""
"223216rr01",6,NA,-1,"average fixpos(40.0) is off from middle(130.5) by 90.51 (>max 50.0)!",259,111,1,""
"223216rr01",60,NA,-1,"start pos too far from center fix (118.03 > 50.00 max)",1824,-66,-1,"early saccade"
"223216rr01",61,NA,-1,"moving (28.585 px/60Hz) before target onset",1661,20,-1,"early saccade"
"223216rr01",62,NA,-1,"average fixpos(15.3) is off from middle(130.5) by 115.22 (>max 50.0)!",514,235,2,""
"223216rr01",63,NA,-1,"average fixpos(243.5) is off from middle(130.5) by 113.03 (>max 50.0)!",1824,197,2,""
"223216rr01",64,NA,-1,"average fixpos(243.7) is off from middle(130.5) by 113.21 (>max 50.0)!",96,28,-1,"early saccade"
"223216rr01",65,NA,-1,"average fixpos(250.8) is off from middle(130.5) by 120.34 (>max 50.0)!",96,296,1,""
"223216rr01",66,NA,-1,"average fixpos(55.0) is off from middle(130.5) by 75.50 (>max 50.0)!",1661,-150,-1,"early saccade"
"223216rr01",67,226,1,"",1824,-34,-1,"early saccade"
"223216rr01",68,NA,-1,"average fixpos(242.6) is off from middle(130.5) by 112.07 (>max 50.0)!",259,262,1,""
"223216rr01",69,NA,-1,"average fixpos(232.2) is off from middle(130.5) by 101.67 (>max 50.0)!",1406,82,2,""
"223216rr01",7,NA,-1,"average fixpos(267.4) is off from middle(130.5) by 136.91 (>max 50.0)!",1406,263,1,""
"223216rr01",70,NA,-1,"average fixpos(39.8) is off from middle(130.5) by 90.69 (>max 50.0)!",1406,276,1,""
"223216rr01",71,163,2,"",259,162,1,""
"223216rr01",72,NA,-1,"average fixpos(243.2) is off from middle(130.5) by 112.70 (>max 50.0)!",1661,283,1,""
"223216rr01",73,138,1,"",96,90,1,""
"223216rr01",74,NA,-1,"average fixpos(60.2) is off from middle(130.5) by 70.31 (>max 50.0)!",1824,28,-1,"early saccade"
"223216rr01",75,NA,-1,"3 samples > 99 px (10.00 max) from 137.34 (base)",1824,-454,-1,"early saccade"
"223216rr01",76,266,1,"",1661,263,1,""
"223216rr01",77,233,1,"",259,-441,-1,"early saccade"
"223216rr01",78,171,2,"",514,-43,-1,"early saccade"
"223216rr01",79,241,1,"",514,243,1,""
"223216rr01",8,NA,-1,"average fixpos(268.7) is off from middle(130.5) by 138.22 (>max 50.0)!",514,519,-1,"no saccades"
"223216rr01",80,160,1,"",96,9,-1,"early saccade"
"223216rr01",81,105,2,"",1824,107,2,""
"223216rr01",82,237,2,"",1406,13,-1,"early saccade"
"223216rr01",83,229,1,"",1406,81,1,""
"223216rr01",84,149,2,"",96,151,2,""
"223216rr01",85,464,1,"",1661,462,1,""
"223216rr01",86,215,1,"",259,218,1,""
"223216rr01",87,574,1,"",1824,24,-1,"early saccade"
"223216rr01",88,288,1,"",1406,290,1,""
"223216rr01",89,336,1,"",1824,284,1,""
"223216rr01",9,NA,-1,"average fixpos(12.4) is off from middle(130.5) by 118.15 (>max 50.0)!",514,323,1,""
"223216rr01",90,222,1,"",96,224,1,""
"223216rr01",91,171,1,"",1824,174,1,""
"223216rr01",92,211,1,"",514,210,1,""
"223216rr01",93,240,1,"",96,236,1,""
"223216rr01",94,317,1,"",1661,238,1,""
"223216rr01",95,193,1,"",96,194,1,""
"223216rr01",96,171,1,"",259,172,1,""
"223216rr01",97,163,0,"",514,160,2,""
"223216rr01",98,NA,-1,"average fixpos(37.8) is off from middle(130.5) by 92.67 (>max 50.0)!",1406,286,0,""
"223216rr01",99,310,1,"",1824,294,1,""
"223248rr01",1,594,1,"",96,-30,-1,"early saccade"
"223248rr01",10,156,1,"",514,169,1,""
"223248rr01",100,191,1,"",1824,189,1,""
"223248rr01",101,173,1,"",1661,171,1,""
"223248rr01",102,133,1,"",96,131,1,""
"223248rr01",103,122,2,"",96,117,2,""
"223248rr01",104,154,2,"",514,151,2,""
"223248rr01",105,176,1,"",514,29,-1,"early saccade"
"223248rr01",106,202,1,"",259,17,-1,"early saccade"
"223248rr01",107,194,1,"",1661,-119,-1,"early saccade"
"223248rr01",108,165,1,"",1406,33,-1,"early saccade"
"223248rr01",109,202,1,"",1406,199,1,""
"223248rr01",11,214,1,"",1661,225,1,""
"223248rr01",110,183,1,"",1824,-91,-1,"early saccade"
"223248rr01",111,205,1,"",259,208,1,""
"223248rr01",12,174,2,"",1824,185,2,""
"223248rr01",13,192,1,"",1824,-275,-1,"early saccade"
"223248rr01",14,146,1,"",96,159,1,""
"223248rr01",15,111,2,"",1661,108,2,""
"223248rr01",16,183,1,"",514,178,1,""
"223248rr01",17,133,1,"",1824,126,1,""
"223248rr01",18,223,1,"",1406,-85,-1,"early saccade"
"223248rr01",19,NA,-1,"4 samples > 48 px (10.00 max) from 160.99 (base)",1406,-64,-1,"early saccade"
"223248rr01",2,361,1,"",259,372,1,""
"223248rr01",20,111,2,"",96,105,2,""
"223248rr01",21,194,1,"",96,41,-1,"early saccade"
"223248rr01",22,194,1,"",96,191,1,""
"223248rr01",23,NA,-1,"average fixpos(67.1) is off from middle(130.5) by 63.43 (>max 50.0)!",1661,258,1,""
"223248rr01",24,104,2,"",1824,101,2,""
"223248rr01",25,212,1,"",1824,207,1,""
"223248rr01",26,198,1,"",259,69,1,""
"223248rr01",27,187,1,"",259,-161,-1,"early saccade"
"223248rr01",28,238,1,"",514,235,1,""
"223248rr01",29,205,1,"",1406,112,1,""
"223248rr01",3,267,1,"",1406,274,1,""
"223248rr01",30,NA,-1,"moving (10.074 px/60Hz) before target onset",96,26,-1,"early saccade"
"223248rr01",31,270,1,"",1661,264,1,""
"223248rr01",32,205,1,"",1824,200,1,""
"223248rr01",33,223,1,"",1824,184,1,""
"223248rr01",34,252,1,"",1824,244,1,""
"223248rr01",35,332,1,"",1661,212,1,""
"223248rr01",36,205,1,"",259,-10,-1,"early saccade"
"223248rr01",37,165,1,"",96,164,1,""
"223248rr01",38,183,1,"",96,18,-1,"early saccade"
"223248rr01",39,194,1,"",514,190,1,""
"223248rr01",4,318,1,"",1824,228,1,""
"223248rr01",40,133,1,"",259,132,1,""
"223248rr01",41,220,1,"",1406,196,1,""
"223248rr01",42,191,1,"",514,190,1,""
"223248rr01",43,173,1,"",1661,16,-1,"early saccade"
"223248rr01",44,147,2,"",1661,-54,-1,"early saccade"
"223248rr01",45,194,1,"",259,192,1,""
"223248rr01",46,180,1,"",1824,-328,-1,"early saccade"
"223248rr01",47,191,2,"",514,-2,-1,"early saccade"
"223248rr01",48,169,1,"",259,166,1,""
"223248rr01",49,180,1,"",514,180,1,""
"223248rr01",5,182,1,"",259,36,-1,"early saccade"
"223248rr01",50,180,1,"",1824,178,1,""
"223248rr01",51,191,1,"",1824,186,1,""
"223248rr01",52,220,1,"",96,82,1,""
"223248rr01",53,169,1,"",1406,130,1,""
"223248rr01",54,176,1,"",96,174,1,""
"223248rr01",55,198,2,"",1406,196,2,""
"223248rr01",56,289,1,"",96,282,1,""
"223248rr01",57,241,1,"",1406,234,1,""
"223248rr01",58,205,1,"",96,205,1,""
"223248rr01",59,241,1,"",1661,237,1,""
"223248rr01",6,242,1,"",96,255,1,""
"223248rr01",60,169,1,"",259,168,1,""
"223248rr01",61,198,1,"",96,119,1,""
"223248rr01",62,176,1,"",514,175,1,""
"223248rr01",63,209,1,"",1824,139,1,""
"223248rr01",64,176,2,"",1824,177,2,""
"223248rr01",65,191,1,"",96,81,1,""
"223248rr01",66,220,1,"",1661,-21,-1,"early saccade"
"223248rr01",67,245,1,"",514,243,1,""
"223248rr01",68,209,1,"",1406,203,1,""
"223248rr01",69,183,1,"",259,181,1,""
"223248rr01",7,203,1,"",1406,108,1,""
"223248rr01",70,202,1,"",1824,199,1,""
"223248rr01",71,187,2,"",1661,189,2,""
"223248rr01",72,234,1,"",96,49,-1,"early saccade"
"223248rr01",73,187,1,"",1406,183,1,""
"223248rr01",74,209,1,"",96,-128,-1,"early saccade"
"223248rr01",75,205,1,"",1824,203,1,""
"223248rr01",76,241,1,"",1406,73,1,""
"223248rr01",77,183,1,"",514,186,1,""
"223248rr01",78,209,2,"",1824,206,2,""
"223248rr01",79,220,1,"",1661,216,1,""
"223248rr01",8,224,1,"",1661,232,1,""
"223248rr01",80,292,1,"",259,168,2,""
"223248rr01",81,202,1,"",514,202,1,""
"223248rr01",82,198,1,"",96,198,1,""
"223248rr01",83,216,1,"",259,216,1,""
"223248rr01",84,209,1,"",1824,180,1,""
"223248rr01",85,249,1,"",514,253,1,""
"223248rr01",86,241,1,"",1406,235,1,""
"223248rr01",87,191,1,"",96,31,-1,"early saccade"
"223248rr01",88,180,1,"",96,91,1,""
"223248rr01",89,118,2,"",1824,115,2,""
"223248rr01",9,182,1,"",514,174,1,""
"223248rr01",90,227,1,"",1661,223,1,""
"223248rr01",91,180,1,"",259,181,1,""
"223248rr01",92,173,1,"",1824,171,1,""
"223248rr01",93,151,2,"",1661,155,2,""
"223248rr01",94,187,1,"",96,169,1,""
"223248rr01",95,292,1,"",1406,291,1,""
"223248rr01",96,194,1,"",259,193,1,""
"223248rr01",97,241,1,"",1824,237,1,""
"223248rr01",98,252,1,"",514,19,-1,"early saccade"
"223248rr01",99,285,1,"",96,173,1,""
"223265rr01",1,NA,-1,"average fixpos(227.5) is off from middle(130.5) by 97.05 (>max 50.0)!",1661,246,2,""
"223265rr01",10,NA,-1,"average fixpos(219.3) is off from middle(130.5) by 88.85 (>max 50.0)!",1406,522,1,""
"223265rr01",100,NA,-1,"average fixpos(12.5) is off from middle(130.5) by 118.02 (>max 50.0)!",96,-58,-1,"early saccade"
"223265rr01",101,314,1,"",1661,311,1,""
"223265rr01",102,237,1,"",1824,234,1,""
"223265rr01",103,165,2,"",259,164,2,""
"223265rr01",104,160,2,"",1406,162,2,""
"223265rr01",105,211,1,"",1824,208,1,""
"223265rr01",106,NA,-1,"average fixpos(14.8) is off from middle(130.5) by 115.69 (>max 50.0)!",96,2,-1,"early saccade"
"223265rr01",107,262,1,"",259,264,1,""
"223265rr01",108,189,1,"",1824,-20,-1,"early saccade"
"223265rr01",109,149,2,"",514,148,2,""
"223265rr01",11,NA,-1,"average fixpos(230.8) is off from middle(130.5) by 100.30 (>max 50.0)!",96,1226,1,""
"223265rr01",110,222,1,"",1661,220,1,""
"223265rr01",111,NA,-1,"4 samples > 29 px (10.00 max) from 156.00 (base)",1406,-46,-1,"early saccade"
"223265rr01",12,NA,-1,"average fixpos(37.9) is off from middle(130.5) by 92.57 (>max 50.0)!",259,498,1,""
"223265rr01",13,NA,-1,"average fixpos(41.5) is off from middle(130.5) by 89.04 (>max 50.0)!",96,-2370,-1,"early saccade"
"223265rr01",14,NA,-1,"average fixpos(226.6) is off from middle(130.5) by 96.06 (>max 50.0)!",1824,722,1,""
"223265rr01",15,NA,-1,"average fixpos(224.5) is off from middle(130.5) by 93.95 (>max 50.0)!",1661,171,2,""
"223265rr01",16,390,1,"",96,405,1,""
"223265rr01",17,252,1,"",96,265,1,""
"223265rr01",18,273,1,"",259,268,1,""
"223265rr01",19,237,1,"",1406,230,1,""
"223265rr01",2,296,1,"",96,306,1,""
"223265rr01",20,310,1,"",1661,300,1,""
"223265rr01",21,328,1,"",1824,322,1,""
"223265rr01",22,248,1,"",514,246,1,""
"223265rr01",23,288,1,"",1824,280,1,""
"223265rr01",24,292,2,"",514,286,2,""
"223265rr01",25,226,1,"",96,224,1,""
"223265rr01",26,339,1,"",1824,332,1,""
"223265rr01",27,248,1,"",259,244,1,""
"223265rr01",28,288,1,"",1406,280,1,""
"223265rr01",29,270,1,"",1661,261,1,""
"223265rr01",3,NA,-1,"average fixpos(224.7) is off from middle(130.5) by 94.20 (>max 50.0)!",1406,272,1,""
"223265rr01",30,NA,-1,"average fixpos(54.6) is off from middle(130.5) by 75.87 (>max 50.0)!",259,-1403,-1,"early saccade"
"223265rr01",31,NA,-1,"average fixpos(46.5) is off from middle(130.5) by 83.98 (>max 50.0)!",514,347,1,""
"223265rr01",32,NA,-1,"average fixpos(56.0) is off from middle(130.5) by 74.46 (>max 50.0)!",1824,885,1,""
"223265rr01",33,NA,-1,"average fixpos(53.4) is off from middle(130.5) by 77.14 (>max 50.0)!",96,19,-1,"early saccade"
"223265rr01",34,NA,-1,"average fixpos(219.0) is off from middle(130.5) by 88.51 (>max 50.0)!",96,831,-1,"no saccades"
"223265rr01",35,365,1,"",1406,357,1,""
"223265rr01",36,387,1,"",96,385,1,""
"223265rr01",37,292,1,"",1824,37,-1,"early saccade"
"223265rr01",38,317,1,"",514,315,1,""
"223265rr01",39,NA,-1,"average fixpos(41.6) is off from middle(130.5) by 88.92 (>max 50.0)!",1661,-1341,-1,"early saccade"
"223265rr01",4,NA,-1,"average fixpos(49.6) is off from middle(130.5) by 80.88 (>max 50.0)!",514,6,-1,"early saccade"
"223265rr01",41,NA,-1,"average fixpos(231.7) is off from middle(130.5) by 101.22 (>max 50.0)!",1406,323,1,""
"223265rr01",42,NA,-1,"average fixpos(35.3) is off from middle(130.5) by 95.21 (>max 50.0)!",1824,-669,-1,"early saccade"
"223265rr01",43,NA,-1,"average fixpos(73.9) is off from middle(130.5) by 56.58 (>max 50.0)!",259,-140,-1,"early saccade"
